CUSTOMER_HK,DAY_DT,BANK_IS_ACTIVE,INVEST_IS_ACTIVE,PLAN_NM
1f0fcdd9eff173f51106b2f170658b5d1220949e68b4b2879c3c4eea86e80f01,2021-01-31 0:00:00,0,0,prime
afd5ab79f2108e1da22be62c3bfee9dcd422cb845ed08edf324b67168240edc0,2020-11-30 0:00:00,1,0,prime
4f20d7ecd37ea5bfacdd140f27ff4a362ffc37a48729940753282e0e4ada0107,2021-01-31 0:00:00,1,0,standart
80146d72471f607b78d61db05230dce384dea32fe22d785c606605ef2fb4c636,2020-12-31 0:00:00,0,0,prime
417c62b0da42593554225725d27b5a358e8d40f519510363953ce3309c74b24a,2021-01-31 0:00:00,0,0,prime
8f32537792a98560d06aa1a38e6013024def768be30661d473712f165c7e2680,2020-11-30 0:00:00,0,0,prime
e3fb0182699741cb5b1813ff4049eeb1bfd05e0b740259b7ede5896e3f7b3910,2020-12-31 0:00:00,1,0,prime
25f76520b7b2a270c95315f1d63f9b8a0a4269476f4e020674fe95329d0ebd27,2020-11-30 0:00:00,1,0,standart
a1047c7d5102e264dad3e4215a348aff5370bdcfdb7f52428f9f9dd7870e51e7,2020-12-31 0:00:00,1,0,standart
fad6ff0d009f679fb857fdae454fa75f4ceda44071cff3b0a757e140159e40c1,2020-11-30 0:00:00,0,0,
01663c65abdf438ec483bcf065d4d16f83e0d1afde07e84ddfa8f6b4f104ef15,2020-12-31 0:00:00,0,0,prime
51abec84fde3af8678b47e7f9876377d783406db02d0f3fa62f0cb57f99167a2,2020-11-30 0:00:00,1,0,prime
62ec9114172c0d0435086de36c83495ace01011bc099ae0dda4ff18c6700e4be,2021-01-31 0:00:00,1,0,prime
2643465f6f6d857177675c456aeaf8942b658bec89e035ebd2e14241269d200c,2021-01-31 0:00:00,0,0,prime
c8e2b4aa0ab045a48bbdad739cffd92bc6655bfd0a504b2e24a081e5cf9ec977,2020-12-31 0:00:00,0,0,prime
380a030f32ab36e2f490c2a9bbc4d0f18d017d34a003742ad53952428448e16f,2020-11-30 0:00:00,0,0,prime
ba82d4e8c7901eeae1f91c3ed9ea6b49e67a710d501a513fb5a3da2e53e7e345,2021-01-31 0:00:00,1,0,prime
437288da343ff52f31f709d222450b44f6a2d9fbbd34c89377821f09f604c04a,2020-12-31 0:00:00,1,0,prime
2444a408650f7b42a7cfe8b050170c1982c0c6f9bb34733f61126d2424074925,2020-11-30 0:00:00,0,0,
86435d731ed75628828bc62a5897764f7a3c0cad3a31e33ac576e658820ce6cf,2020-12-31 0:00:00,1,0,prime
4b1e9108fc52ab75c6e033ccb1fd1cedbc915568012be549e6a393e957f963e1,2020-12-31 0:00:00,1,0,prime
5fe9ddc84a9715b4e3e4a00a3afc61c0bd36a7e2e038efe211cea90bbf1d1e10,2020-11-30 0:00:00,1,0,prime
b3b800b6342791959e2fd7317b077d8a9a7c01e5cdc5e7715b932e7047ff94cd,2021-01-31 0:00:00,1,0,prime
352dd71ab85dd3374943989a3744690481bb75c4eb506348df751c101b0ad670,2021-01-31 0:00:00,0,0,prime
62254ee9381367565333afd803ac2d4972c7cdc58163708532df3212cdb41a94,2021-01-31 0:00:00,0,0,prime
34cc278bf90b8c851cf76b1472cd228edaee9c23b87481227f6abb7ac2ed936f,2020-11-30 0:00:00,0,0,
f1dcc3f65ff23ce3076fff2f3b6b6d5c45cf5beb7495ffd1bd45eb5550349e5c,2020-11-30 0:00:00,1,0,prime
598273a9553c7e0a82d68906082d778de3a723ea81076b0754ccff4bc16ba2b2,2020-12-31 0:00:00,0,0,prime
5d5f60e7b554f8c6cc89031c9c54cdbcb2898ac38be54f61567e75ad939a814e,2020-12-31 0:00:00,1,0,prime
a69944a2cbeec29169afd1bc473193a04bf6446e20cc940056317f27b07f3a69,2020-11-30 0:00:00,1,0,prime
42dc21c4a494eba1ee92d90d483ba8529645ac0a4c56751bd5f493dfa5a5cf29,2021-01-31 0:00:00,1,0,prime
2f045e0a4225b80cf582fb1a9a94639af19c426dabfc84cf4d373f8c13172898,2020-12-31 0:00:00,0,0,prime
22939d8ed64aa2955cd50de73fc0893229e068aebf4316a9ab03999a4775d5bf,2020-12-31 0:00:00,1,0,prime
96dee1ddb80503a2399a1a7326448d5a09e4c1382f00fe160c331ed69d2728c4,2020-12-31 0:00:00,0,0,prime
5d97ee07dcb6615e5660fd4317972504bcb73f2de22a7380b55cb5f178a16cec,2020-11-30 0:00:00,0,0,prime
0d0f5cde61ad6561540b451fd5b023a6336fb391a5a36466906099ca8fa6ae02,2020-11-30 0:00:00,1,0,prime
fa2baf30520be718745e141bbd359597de6bced1bec08cd94739fffc6d024bec,2020-12-31 0:00:00,1,0,prime
ace8a39c56d4e4ea23c8ba79e6051225d64f3c2c2c7723131a93bc7f49e8c572,2021-01-31 0:00:00,0,0,prime
aa0f1adb5a74053953d59f5084af286b95bd1fb0d764d23b1e52d2602bd87e5f,2020-12-31 0:00:00,0,0,prime
d9186a83bdfb209b8768f30f74dcc843a547c630d76e6d7addb52076268dacc4,2021-01-31 0:00:00,0,0,prime
4b78f776ae6547bf36190849a9f0e87f54dc7ec5662d8cca62ea99b3b5a7d75b,2020-11-30 0:00:00,0,0,prime
fa41cd319963851fd5a3856b645a3fd85b20652f13aa8ed852dc0f6a33f1e0af,2020-11-30 0:00:00,1,0,prime
e35c80bc05b42799fcbef1fc36214f98bf154b00ec755824944df3cd3ff4e32d,2021-01-31 0:00:00,1,0,prime
d9fa9a66f84068d6823c0f3a913589d3bd91221bb62c3c9df98145ecb5bd2cd9,2020-11-30 0:00:00,1,0,standart
9b8b0307e8df0e1900ee3e43dc5d1a6a16b477ce42055ac15a5656f139a98ddf,2020-11-30 0:00:00,1,0,prime
32a98e845663b06d77afe8222c4c9681a78f98a92685bafc67db1a6fa18a4826,2021-01-31 0:00:00,0,0,prime
e0b7685d7297ff3bfbd10ba8ec5a744a9f687d960055aa57279cb274241dbea5,2021-01-31 0:00:00,1,0,standart
9b4ea4db190498377549fe590cfa424e26624a14787b1adc7ddaf5e07e6f4581,2020-11-30 0:00:00,0,0,prime
d22f066f3ec3eaf86aa13792fdd4f0ca6fb9bdc1745fb12ada962928d1cf280e,2020-12-31 0:00:00,1,0,standart
d4f8eaa52e0438fdafb48b5c34e981e399381bc3871506abae91311b28ca4747,2021-01-31 0:00:00,0,0,prime
903e24c4fa404dfa4371d31335a0928948d726ed8e31147c6a9bb60681454ca1,2021-01-31 0:00:00,1,0,prime
a92c35ec02c49054c0eeed7365da096c74d82c4156aaf5544ddff42568bc3131,2021-01-31 0:00:00,0,0,prime
f7fb73d5c20b3456d81b3d71cb8766c6a5ff685330221c5875f06ca9edc29353,2020-12-31 0:00:00,0,0,prime
0717071df627d612ebdb6f64beb81b60af5e8bc93178a17618a51092ec68e10c,2021-01-31 0:00:00,1,0,standart
14fd9c866fd81f9274a4847e07b4e3ffea8f0a83cc1f6376b25b4977ca700b6b,2020-12-31 0:00:00,1,0,prime
238fe4ef9aa063a4ffe2424a20ead5ab9d269cf43ac328271caab3df9adf51ed,2020-11-30 0:00:00,1,0,prime
e4fb5ef0f339e49c916dbf474fb5b82ad2c644e62944355d2c8d09f1738c1900,2021-01-31 0:00:00,1,0,standart
c3002e12428121419d57f2c1fff2a7f4bc3538cef48e4c7251943dbe5024cc07,2020-12-31 0:00:00,1,0,prime
6d4251c4960162b99cd6d91a5c946229741c41420c2398d01893d6ac30b103bd,2021-01-31 0:00:00,1,0,prime
e7d3cb361a918ec94fd8ad6f2a45c924ea76ec2df191da1b73199fdbb059d8be,2021-01-31 0:00:00,1,0,prime
7d45be5515ee1e60b399f597d3b6513aa9af4619bde1cbbb9ffb9bf32fe761eb,2021-01-31 0:00:00,0,0,standart
6e4059714a20bba05a3625284a92f8c4cf5aba95ca58036fafa81aca2720411f,2020-11-30 0:00:00,0,0,
e07ce14e95507de46b2449122f66ddfe4b44bebe487b8734c45749d6f764dee9,2020-12-31 0:00:00,0,0,prime
4b47e6885f3b789b130d376ade5d51a61233623c1f3e3a4b352eb0c5fc65c5eb,2020-12-31 0:00:00,1,0,prime
99bcd9baeb2e7034712e635b7a3be30fdbc2f133c3904842095b5eb54cdc84c5,2021-01-31 0:00:00,0,0,prime
b92ee683f72bea02ca8f02f2ba7756a9762290df66a3f44aa57377e7a68c222f,2021-01-31 0:00:00,0,0,prime
6cacfc4099df1e929c503ab1f4faa3023f4748a01170ee9edfd15b50d57cc462,2020-12-31 0:00:00,0,0,prime
8cdfe31681168b56f9f868d045d2fb7cfa6b85a66b9a6853c1e2c96ac83de1f0,2020-12-31 0:00:00,1,0,standart
b4d83bdb26b513d23942d89eb450ccad68a2f3917c6966847df4fd007741e437,2020-11-30 0:00:00,1,0,prime
f8250f0064a553566aea8cad8c5486c75e531a79e2fce0bce41c99bac04f53ef,2021-01-31 0:00:00,0,0,
e949090c4820cd5aca1f6287157e8205b9daa8c72dbf9da6862e5985b5034f0d,2020-11-30 0:00:00,1,0,prime
3ace5335221263fe1e80b6bd09f88b82f291eacd36f6ac18eccf551097db7932,2020-11-30 0:00:00,0,0,
e91b9e7ff90ca2187ea0e091d1e80a793de1e92831645707e5bea8f23015630f,2021-01-31 0:00:00,1,0,prime
473f31ec1a6462842f9fe075eb348cad836516dbca171a990b6420bb6dca957d,2021-01-31 0:00:00,0,0,prime
ab6ea366ab6c7857f9ed1825322bc83dad38a87ab78206e2e3e2fd14ac5c96bf,2020-12-31 0:00:00,1,0,prime
77b2447358d858b30ff018d93106633f6289e01dc09fefaacfa0e2c62dd7d7e7,2021-01-31 0:00:00,0,0,standart
2b483bac908bada289625f6864cf05257ae62a4ee36b45b2a943b358622c2097,2020-12-31 0:00:00,0,0,prime
b3cd01e528c54aafc2db446cde47e70a3d679b7976f288ede153bd69c43ff305,2021-01-31 0:00:00,1,0,prime
63b939679844b0758c3e385d4abc3e1fc51cab6159d4b5f166750f6d9b7a5f56,2021-01-31 0:00:00,1,0,prime
5623c82dd64159f174d43b13e93e5235c83840cb29929bb0d9d9c699740ca86c,2021-01-31 0:00:00,1,0,prime
00bd7959c59b89225ef6ab27988950505618acdd94743de600ed94aa822bb080,2020-12-31 0:00:00,1,0,prime
702c44e048d29dca6468d60a1ecbc5b8c9848a5c0d6f9d22ab1a8cd9fe890f0e,2021-01-31 0:00:00,1,0,prime
550dcc66c9a5045ada97f28a0aaeae23dfc076ca4da6544bed75ff88aeae08d2,2020-11-30 0:00:00,0,0,
c27a8538ced0709828d534196a49b89682cc086937510a48bf9bd07af86a2e80,2021-01-31 0:00:00,0,0,prime
859068f6f33cf1863a8a44cc1d331970716ed602239cc732bd466f82a2e52f61,2021-01-31 0:00:00,1,0,prime
2746dd87150bae5441c14397c870c46e3a0f07ec7009ca717627e0fe03488cca,2021-01-31 0:00:00,1,0,prime
a33170ac81d879f0b8e53c2ce2832f9ae7209870bbb33377a010d7de2ec2578b,2020-11-30 0:00:00,1,0,prime
c6cbf9d8c01849225a4b529cf79145f6f6243020865f2494c0bb9eda6a18bb18,2021-01-31 0:00:00,0,0,prime
0a9deca315cec7ddf81e359b70fc978bf942281f68803bd6681973449166fb31,2020-12-31 0:00:00,1,0,prime
65eb008fbae65196a4f68bb88a7b582c38d138ddb528c121af5f12d17ae9b379,2021-01-31 0:00:00,0,0,prime
3fe265744a7fa189572e52cc17fe6e578f9b60849faf31aa77200256cb1cb269,2021-01-31 0:00:00,0,0,prime
5f151c60c3e1a5f124f2bdf7d54681a12c54b3cbb5ba4a737f3820eae60cfccf,2020-12-31 0:00:00,1,0,prime
62122e5712434558a6b335675b49ad2cacdfc8642544f25e518776600c221746,2020-12-31 0:00:00,1,0,prime
0c3a0dc99bb5b43303bbc46f2751204886221fcc9740c62b26f640eacd3a7242,2020-11-30 0:00:00,1,0,prime
9947f3a71d5ebccb445af86a1bacd9d77e9f2fb5bde576663c10175e24924de9,2021-01-31 0:00:00,1,0,prime
5c312a5b0a8fcba8cc0b23db9c58ae6d4ed03137bb67ef11bba5846a3348eb5d,2020-12-31 0:00:00,1,0,prime
425dc7cd8a1094ca3a6053a1c01ee9b716cae390c41792663a1f64728626ab30,2020-12-31 0:00:00,0,0,prime
ff35993ad52b791ef49c24b23be60eb72627c4cdac470f32e2da7abf9adcce04,2020-12-31 0:00:00,1,1,prime
24519eae2e8524171ea288e207c6aaf1dd4ba413bd5698c9184d0dea9e811055,2021-01-31 0:00:00,1,0,prime
0f938ab7ba39c8b2ecd1110846fa152f326e8babcdc89383588ad329aceff134,2021-01-31 0:00:00,0,0,prime
877f0dde0e726c90012dfdcba0d2bc39391e568ed78b8f82824b63cc3f26d9df,2021-01-31 0:00:00,0,0,prime
8c48db483df1d1b53b238a36f304f8701b2ef1ec96887aba3e166f94fc206dc5,2020-11-30 0:00:00,1,0,prime
e746363b0d6c24f5eb1290fb4b825f5c56429e2d9bcb50468a01c977532f19b3,2020-12-31 0:00:00,1,0,prime
44b197cb671b6d2c7799d33cbe4a9118b11105acc2318768dc39e9ae3be9046c,2021-01-31 0:00:00,0,0,prime
2bf3088f3a9543463c1715024d590f2bb4ef53a5385837644c66a9ac46c55160,2020-12-31 0:00:00,1,0,prime
09174c8c6a8527a1801ca191fc78ec6fe49cf62846b08d5055ae28955d0f845a,2021-01-31 0:00:00,1,0,prime
8a146ef4053782007453e8bc75b767530175d689fa9647bc45566fff3ffa5dff,2020-11-30 0:00:00,1,0,prime
dc0f12074198a924e61d4fa32d719c2469d70485ba61ff0583c9ede84ba44fc6,2020-12-31 0:00:00,1,0,prime
cddd3e02cca2bf9d16ef3ab50124102f23bf5fdf2cdf51a7e75158079b9ed319,2020-12-31 0:00:00,0,0,prime
56e8381c908a40fe450eb9cf775df69906b64dda0a7a19e529abc24a6f23ce7a,2021-01-31 0:00:00,1,0,prime
f25346d12025ca715a1876ecee2ad53c0952b4243a2d414957eb5c7cab848b87,2020-12-31 0:00:00,1,0,prime
2fa3cbe56677a14c6669b29a023fe3b476c6bce1ba4f5b3782344d700d5412a4,2021-01-31 0:00:00,1,0,prime
28cb3f1fa6d959335bf96879f94f615996377914243845490c9dde9109c3b753,2020-12-31 0:00:00,0,0,prime
63147ebe65f7e76922749bbcf4cf12c4ce9e03a0ab76ad27272a59203e7f92c6,2020-12-31 0:00:00,1,0,prime
dcb2e6bad32c29883fcf2e9c8ad1e08adae8fcd450be1cea1d9074497f2f0c2a,2020-11-30 0:00:00,1,0,prime
52279fe85cf689efe174737adb598c835f8320df5276354becff8b2ccaf620d2,2020-12-31 0:00:00,0,0,prime
b689ac53053825e0517239156ee0b06bc37c54eec8e55787502d2849163619f8,2020-11-30 0:00:00,0,0,prime
0931d73eadc369541bb99161b75f2c50df592b8e750aa553559f4ea2ad74d47d,2021-01-31 0:00:00,0,0,prime
b4ffbb85bd0fbc357296e23519f262b5077fb6e63c5fd1e53d80a33775af6a8f,2020-12-31 0:00:00,1,0,prime
59b0b150a7947a894be5600f38f53a02392f6da430957d98c6b724ae7cc125ef,2020-12-31 0:00:00,1,0,standart
6a4133a5feb7f7e2c35652286ca35f80c37f92313b5d9bb58a783444eb8fbc27,2020-12-31 0:00:00,0,0,prime
b746d9253e42d9234de890de563389d17a85a94b80ee833618e65d889a9da0a9,2020-11-30 0:00:00,1,0,prime
c4b7e72daa4aa3091c1b77596b91ce6d970b47783655a8e59813c78d46d029ae,2020-11-30 0:00:00,0,0,prime
9c232d46f12cc7db5f5000edcaf4a08be1b7e9ddcf726fcdd7f573016ce61a44,2020-11-30 0:00:00,0,0,prime
3486efc30f516b31da5213bd717b17504b0c503aca756d88da5b677a1c1e2156,2020-12-31 0:00:00,1,0,prime
7452fe132e4ba3a60e067dcd1d629e967c89b63e566a1f79d4bcd6ec5ab57c5a,2021-01-31 0:00:00,1,0,prime
cbf8eb0e711712c0aea04d49d10c61278f7135b085b88828e210c171ee95a0dd,2021-01-31 0:00:00,0,0,prime
9eed8cc3fb7529b0655a4bf110b6639b6e966e5a4e3ba715e35e28edf2ef52f3,2021-01-31 0:00:00,1,0,prime
47a5c658da8881f739cb24890a043cd0e7dc21015d66b241024cd9a4291bb4bc,2020-12-31 0:00:00,1,0,prime
1bd4bab60e00638bce7beef6f5f2682dd17286fa70a4c9c72af059da39b7f18e,2021-01-31 0:00:00,1,0,prime
01eaf3ce32d2f25804e350c71f6599cb0d54b605fdcdeeb3dc18622400e56a26,2020-12-31 0:00:00,1,0,prime
b39e5a4d215d66fc7714b940be62e200b2b3c0ee34a0938d66bdec1bbb327389,2020-12-31 0:00:00,0,0,prime
8f23e417f458e219d664c2c510eeff70ca3787bfac283bee4ad19215fb31eb3e,2020-11-30 0:00:00,1,0,prime
b78227c8b29fdf799ed1fe7b33712ded7ee71ae023cb553db5501455939bec46,2020-12-31 0:00:00,0,0,prime
848cd86c392c3fc8cd4022dbe43a757ee4ac8f8db6c4933fe755c699b50ebb39,2020-11-30 0:00:00,0,0,prime
40f310f88a685668cf83ce1973c87987888ee3b821f3c90f143c3e4ba3b2a86d,2021-01-31 0:00:00,1,0,prime
0a637194408ff5491bb3c42c79b1c9d17f8ab974aec97100d7f2295f3ac2c54a,2020-12-31 0:00:00,1,0,prime
8e2388da7812e87ef6a3e68b0c1c904c90576329a9328fb99e0e2927ced3de22,2020-11-30 0:00:00,1,0,prime
8c24b8c9fc31625e689f429729d81ffe2d79db803bca4e21b2190e9ff2f22f2a,2020-11-30 0:00:00,0,0,prime
4776c6ae877e9ca4600173ab3f15ceca9ab97246bfaebf7a7e07e63b90912847,2020-11-30 0:00:00,1,0,standart
060e235335cb382d0329361f3f7fc0b7ae5e0515eea5366a3bca02559ae1f79a,2020-12-31 0:00:00,1,0,prime
eb8fe7a11464d2523a81ae34734527ead22891c743a60db6b15d0037a8244f8d,2021-01-31 0:00:00,0,0,prime
128e4543ad84654db831a7ef7daef1424c353be499abb53d213a36a6d5b21377,2020-12-31 0:00:00,0,0,prime
1cfb9807b5417d61bafbe43c78b4191e62967c7f11e0d65d8a2ab92bd3df035f,2020-12-31 0:00:00,1,0,standart
93fd06870c57d8bca9ef1e670e4b4b8bbd24a2fddf8da3b7d189320509dcf5e1,2020-11-30 0:00:00,0,0,prime
646ec77e96ac2fcfc08ef63a489dcb21ef745b5b48da08c6740d37ecfa6649f0,2021-01-31 0:00:00,1,0,prime
951007e783161b21f50187eadce9922df957735ac392106b7a96246ba79c8ed6,2020-12-31 0:00:00,0,0,prime
82b96797e7fd7085dabee684eb26d3ab72ac66bae6efc2fbba9a20dd577cbc36,2021-01-31 0:00:00,1,0,prime
d43740a5af6020c423dc17e9a0ccd20b6b60ffcd2229d28fe9cad6b46fe970b9,2021-01-31 0:00:00,1,0,prime
6afd2fdaf850c391a1b0e7db72bfc3873d47c9529d6fde82cd9dfa3b23f76223,2021-01-31 0:00:00,0,0,prime
b12c761d8534c5fbef0331b9b1d67a73d33afe12b075c4528b1cce7876710fc3,2020-11-30 0:00:00,1,0,prime
96baa43dd89cdd192f6080b8d41746f1b36369e9c9e99d61c891508066010f8e,2021-01-31 0:00:00,1,0,prime
1bc99423fd5c2adfddbd488961d57870159b49eafb56d443a3582e502cfcee1b,2020-12-31 0:00:00,1,0,prime
5d810f0871d17a4e36371ea3ed4fb3d80367a183bb4f123f56872e8f853e3d7c,2020-12-31 0:00:00,1,0,prime
10f0e52e17771d430b607141c19e9df17a4ec79bcd30f4c98b2cd3c97d07697e,2020-11-30 0:00:00,1,0,prime
b4315fff819e5b2f706845abe5859d30d0ce9bcdf7c2c11e126c6424521f7375,2021-01-31 0:00:00,0,0,prime
dfcd1d8eed917790c1df85b23df50706b53573e98d9eb6c80b9a72cb398e1dd0,2021-01-31 0:00:00,1,0,prime
5533b9a722cff7ce9ac4e1e028b6100f4033a313a9edacec003cc5d185c126c0,2020-12-31 0:00:00,0,0,prime
1ce0fb1d3d2532448c8a3c3f7725db9b76a29622a4f6f43d0d42bcaf10433888,2020-12-31 0:00:00,0,0,prime
f56c2770dabe8b4fe62194090948471b211edcf271d07f701cba26ba0a3b42b7,2021-01-31 0:00:00,0,0,prime
d8d9d9cbc6b8bc666b8367255d384d6f09e1b72ddfe79b08ad7abe477b54d532,2020-12-31 0:00:00,1,0,standart
11c2090b9b91bb9a9e79642afb01add433acd323a6223e0036805dae738f85a5,2020-12-31 0:00:00,1,0,standart
5996c89a7f423cbe71d3ccd0ab5375f86012b67280a5753755b2f4c75bf7bc51,2020-12-31 0:00:00,0,0,prime
634ce1859af625e9eec8663ff168137ad5a2c8d6d76f60406e0da3a91b990f6d,2021-01-31 0:00:00,1,0,prime
23d64a06f1cb2d23e095e16a763a0c0d505f18981eefc0a340846046cf642d7c,2020-12-31 0:00:00,0,0,prime
2b483bac908bada289625f6864cf05257ae62a4ee36b45b2a943b358622c2097,2020-12-31 0:00:00,0,0,prime
73e8fc8d195d35025c3711e6244868097f4ab43d2f5bcbefc88efa9f0676c5d0,2021-01-31 0:00:00,1,0,prime
1845f1e043ca8e9347a84811dd2ba748e15bbce7b84123af4bd8fc33769d45b0,2020-12-31 0:00:00,1,0,prime
8998d0b1374434d9bdde48a4b3d8a5e189ce770f08f9871a3506725216d991d8,2020-11-30 0:00:00,1,0,prime
7989c70911cf35881f79788c72aed937f5e75ada9d1e84096a3410f7ce16212a,2020-12-31 0:00:00,0,0,standart
6ef916514fbba197517485ee03b297c87c274b586492af56f02a06185eef3dae,2020-12-31 0:00:00,0,0,prime
16bb2c7ac7bbee73cb9d4611ad3214b8426e835c30b98f5c6125f166801dc5d7,2020-12-31 0:00:00,0,0,prime
6cce8a45bb32bbea84d9ff55d7fabf11c54a3c75295e45ad33d1fe70a1269317,2020-12-31 0:00:00,1,0,prime
0f9c1b53a745fe2ec1ce1e4f6c32e69fe03e2c1d7449cded6ee95f435bc50f9b,2020-12-31 0:00:00,1,0,prime
06745edb43339ee1fe20f74bc56dfec14bd2a8a617224723eedd8468c1b6d5a0,2020-12-31 0:00:00,0,0,prime
5c994c01110d3e3835c19101cecfc4c0d67e32f1b0ad376c6804dadd83cc1294,2020-12-31 0:00:00,1,0,prime
9642c1dd835e89d85819d9e136089f67957a15d0240433f03b459c73583e52db,2020-12-31 0:00:00,1,0,prime
6ac2934536b9db23b4e500de349f2ee2d68feb47c66c4e63020f8bc865b11cb5,2020-12-31 0:00:00,0,0,prime
23aced98232236c99afa9d44d25500845f5f9e3846f45773d73bedc25202f04c,2020-12-31 0:00:00,0,0,prime
682a8834394d1214a61cca25683d1f3eb92aea698ea8a8d4a5b6ceeee24b77d5,2020-12-31 0:00:00,0,0,prime
f498155e78b8dc1fab133754fe1712e4a14a4d69477813a2fd04d7133cbbbd47,2021-01-31 0:00:00,0,1,prime
9f111f53fffbb3f922f5813e9500364942648c2d156cf49207f42a473f46aaba,2021-01-31 0:00:00,0,0,prime
ac0f1f4e8ce0458a3b2e2da7e69e381383ad1db5757eff3f9cc49ba4ce35cafe,2020-11-30 0:00:00,1,0,prime
3abc47126bd7cb485a998f0e614161ecd474ce667a092062189336b154b28d4e,2021-01-31 0:00:00,1,0,prime
1c69559b63d2abc2fc8e350947d9ca600284c5ad22eb50a205d0519bb93d0057,2020-12-31 0:00:00,1,0,prime
7eecea7ccd2bacc7b6e07a494016d620b5ee9b42a3e927e903893073c1cbca17,2021-01-31 0:00:00,0,0,prime
b500fe0b7da42338d743034a00d36bb650574d66168c7d50838d14426a54845e,2020-11-30 0:00:00,1,0,prime
1757876264ca8f5dfc310d2ace4393e8a040133893a211483859fe41a20ca3f5,2020-12-31 0:00:00,1,0,prime
c59973d54b9a1ee20373ad004d5681b47f0975c99a2a5852bf5c81d3e81460cd,2020-12-31 0:00:00,1,0,prime
1d738f74341317c7ea3a957ac8c011a7499936e9a8ff2a86bba8f7656c437fac,2021-01-31 0:00:00,0,0,prime
4340c3830ecaa2f7944635c47fe84239e0899057755952dbdc307369a18b1ca1,2020-11-30 0:00:00,1,0,prime
cfa2baeadb736cfaeb4db62739c3a420357b95c6f2ec5ea4fa6da58c51745daf,2020-12-31 0:00:00,0,0,prime
5294cdff18872ad2b1bd2faad4e328ad31870f81e81f403330838be891661390,2021-01-31 0:00:00,0,0,prime
64846a69d13d3bd8b36532c7070da7a77508ac7be9bc6145ea21266ae262dec2,2021-01-31 0:00:00,1,0,prime
cdd1c6336da58662ddf15ad891f88b6b2ecdc81761e19119cdffba6475c2f5f9,2021-01-31 0:00:00,0,0,
591332b46d1f2b3ab2a2c1e58f8b4da128549608d1ea23eb7915e6e34fb6e21b,2021-01-31 0:00:00,1,0,prime
895cc7104ebd6ccc0c48e154ab7e4e6992fb84d57a1527d3e75c526cf2e2e689,2021-01-31 0:00:00,0,0,prime
27b0f9906022cd3d1105ff311121369061407c16c06dbb6642f906180911041b,2020-12-31 0:00:00,1,0,standart
4680a9e679b8c02baad6c5066e780c76d02a7f537e702f2b9f85aacc7c3c5e23,2020-11-30 0:00:00,0,0,prime
881a4b7f6b887427649a4780095557c93a7a931574870659f48e2e176d681b39,2021-01-31 0:00:00,0,0,prime
2c25b9ac7a4667995948e2d4a58a9065b7a0ac723b730cfeffebce841a9db48f,2021-01-31 0:00:00,1,0,prime
7133b4baa38709cd57008a340a8552b203542953278dfe2643d7b20bbc5f1691,2021-01-31 0:00:00,1,0,prime
6c2a0625e66a6fa5a02bbe9129b74ee193b650f54757f5fe42a48691563edab1,2020-12-31 0:00:00,1,0,prime
bfa994ae5542b04b3a3001aeaee3437e12db6370040b4bbe0ec63bba1348a8a7,2020-12-31 0:00:00,1,0,prime
ce5e0df99e24b28e5161ec1dec8162d86972b92a0f890020e83d9e7aff4d42a7,2020-12-31 0:00:00,1,0,prime
5de478e12006890c0dca106f9c8ee1e6c8d141518f99d1cceed6479b9b0b6ba8,2020-12-31 0:00:00,0,0,prime
5c994c01110d3e3835c19101cecfc4c0d67e32f1b0ad376c6804dadd83cc1294,2020-11-30 0:00:00,1,0,prime
9c25fd142a8ac924ff0d7700a022423677bf48421f52f28f9a30164309dda114,2021-01-31 0:00:00,0,0,prime
b8aee2e28c6d672d7334e02866489d951a595146e1f4b08e0a4f63db6e50d618,2021-01-31 0:00:00,0,0,prime
d0056b3caaed8e3e075603e4e4639ea99e750fd5d1e4d381b0ff4629eb8bf094,2021-01-31 0:00:00,1,1,prime
6179576ddb0907d61a78103d8e58f1b482f6788fc2451df213a3ac1e578d0a47,2021-01-31 0:00:00,1,0,prime
f175dd4a7626c0af63f74b537284f6bd46db490a6c2afed500f275ea1578b72f,2021-01-31 0:00:00,0,0,prime
84584333015b85179332552845c929673a56101b8e1cef99ec4c971b1256e41f,2021-01-31 0:00:00,1,0,prime
8900f70fce9f5af3067f8592ac5614a1d3f6af056d86953c1bf35dd95ed75e1b,2021-01-31 0:00:00,1,0,prime
4888d30e2ee4f712eee38f325fd3c2360e24cc67e08a80e38d62c62e14e2e290,2021-01-31 0:00:00,0,0,prime
8e5a09e2cbc0c330d53b6d8ce37c73da5bc1d82476451e91110fa42896ca5d79,2020-11-30 0:00:00,1,0,prime
4ff962254aa73655f507889dcbaa53222d34846d324cfc2540b47597a754f271,2020-12-31 0:00:00,0,0,
f5f1f8662d4d43aace42cece14652b393d93682ff12772b005b2cd80625bbba8,2021-01-31 0:00:00,1,0,prime
9c1d42ad735a465ae3c50f4c3d0e74befc8b35e77b9f4d52fda7046c36188159,2021-01-31 0:00:00,1,0,prime
d8c6d85762566210cb6092a3432a1c7658b593602c905af29e297e31240034ca,2021-01-31 0:00:00,1,0,prime
664016cc4be101bcf988b5c089b3020d0b17c140f9e36e720cff4f8d2e4b832d,2021-01-31 0:00:00,1,0,standart
7ab3ecfdd806a61632044788c2c1ca34cb0c79ca54adf56946f72388064917f8,2020-11-30 0:00:00,1,0,prime
